,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity
1650,CC11CM32,JF750939.1.1409,CC11CM32SCR4733119a000e4dab912e68c05f946e55,Oscillibacter ruminantium,1007096,532
1651,CC11CM32,JNJA01000005.345668.347196,CC11CM32SCR9bf34e7fa71747afb00fdbe34649a347,Desulfovibrio alcoholivorans,1121438,20
1652,CC11CM32,KC311367.1.1475,CC11CM32SCRd6772c32c0814435895e6928cc8b13dd,Intestinimonas butyriciproducens,1297617,4
1653,CC11CM32,KF374935.1.1409,CC11CM32SCR877bec50ada14fce8bf34d50c2d74da4,Blautia wexlerae,418240,588
1654,CC11CM32,KF704795.1.1296,CC11CM32SCRbf0021161ae545429864629cec5bf821,Pectobacterium betavasculorum,55207,15
1655,CC11CM32,KP189206.1.1335,CC11CM32SCRfc9b80d9bcaa40ae9ad195cc7228d7f2,Leuconostoc fallax,1251,2
1656,CC11CM32,M23932.1.1480,CC11CM32SCR09c534a78f094e48b746ef166a1f74b0,Acholeplasma laidlawii,2148,28
1657,CC11CM32,NR_028961.1,CC11CM32SCR72c91b58e71244d69abecf0c3183814d,Faecalibacterium prausnitzii,853,3745
1658,CC11CM32,NR_037090.1,CC11CM32SCRcd9342339f514496b80409528c4b0743,Clostridium psychrophilum,132926,71
1659,CC11CM32,NR_041313.1,CC11CM32SCRfc1e08a915b54989b4e5d637562e930b,Bacteroides finegoldii,338188,2505
1660,CC11CM32,NR_041627.1,CC11CM32SCR5146ef5484af476eaae26019bf7478db,Paraprevotella xylaniphila YIT 11841,762982,286
1661,CC11CM32,NR_041691.1,CC11CM32SCRdc138d76427c456b82ac9f099c78470a,Butyricimonas virosa,544645,36
1662,CC11CM32,NR_074634.1,CC11CM32SCR20c243a6b5b347daa8a8fc902391e9e6,Agathobacter rectalis ATCC 33656,515619,43
1663,CC11CM32,NR_104700.1,CC11CM32SCR7f3a0a0715054845bfdebc693de569ed,Blautia coccoides,1532,262
1664,CC11CM32,NR_104846.1,CC11CM32SCRabbedf5bd4474069819ada08415a4f76,Gemmiger formicilis,745368,248
1665,CC11CM32,NR_113104.1,CC11CM32SCRab51cd8a01104134811a567b07270fb7,Prevotella enoeca,76123,1514
1666,CC11CM32,NR_113228.1,CC11CM32SCRc279a3ad012048f89567d0937a855447,Porphyromonas bennonis,501496,72
1667,CC11CM32,NR_117164.1,CC11CM32SCR14441c91094f48a0aed6ba671e67b7b9,[Clostridium] hungatei,48256,479
1668,CC11CM32,NR_118219.1,CC11CM32SCRed8c22ea3d0447ffb9793152cc0962e9,Alistipes senegalensis JC50,1033732,1605
1669,CC11CM32,NR_118316.1,CC11CM32SCRdc0c1a31c7d946919210879572966e63,Coprobacter fastidiosus,1099853,968
1670,CC11CM32,NR_119325.1,CC11CM32SCR9976e43ca3a74028bd733e9a865d40e0,[Clostridium] paradoxum,29346,42
1671,CC11CM32,NR_125463.1,CC11CM32SCRc3936acf317b4a0eb403cd3c8fb4501c,Bacteroides luti,1297750,4148
1672,CC11CM32,NR_133025.1,CC11CM32SCRcaafb899d8e44665ae3f5936e619c42c,Alistipes obesi,1118061,4577
1673,CC11CM32,NR_133689.1,CC11CM32SCRacd711d042fe4138843a6e8ec07256c8,Aestuariispira insulae,1461337,25
1674,CC11CM32,NR_133762.1,CC11CM32SCRb09e56101d3040ef915bd013f836e543,Hungatella effluvii,1096246,2
1675,CC11CM33,AB300988.1.1342,CC11CM33SCR39c5e47e269f48899e90f9ca51a98ba7,Megamonas funiformis,437897,130
1676,CC11CM33,AB571656.1.1493,CC11CM33SCR77a59e4336514425bf91b188b40698b1,Blautia coccoides,1532,1370
1677,CC11CM33,AB588023.1.1491,CC11CM33SCR49b66fb1a52f4889b0a9dc8bc91fceab,Blautia glucerasea,536633,296
1678,CC11CM33,AB649276.1.1495,CC11CM33SCR9c4ebdae94934da19afadeba1970b3fa,[Clostridium] propionicum,1506577,254
1679,CC11CM33,AB698914.1.1392,CC11CM33SCRb94f877f3a3d44a1a34a2803d4c7fa6c,Fusicatenibacter saccharivorans,1150298,265
1680,CC11CM33,AB741662.1.1324,CC11CM33SCR845b17c063d841ce8caa3ece1efe1092,Citrobacter farmeri,67824,50
1681,CC11CM33,AB793710.1.1451,CC11CM33SCR6e9021d9337446b8a8c8a1a53beb38a3,Anaerobacterium chartisolvens,1297424,73
1682,CC11CM33,ADLT01000002.1542.3098,CC11CM33SCR2277f3bf4f8941a59243a0b0a17a877f,Dialister succinatiphilus,742743,1293
1683,CC11CM33,AF183404.1.1453,CC11CM33SCR89ad231756264ec389ec62bde29b2ab4,Alloprevotella tannerae,76122,1875
1684,CC11CM33,AGXI01000019.83527.85046,CC11CM33SCRf701e9f97a2640c9b21893be46fdea13,Bacteroides dorei,997877,698
1685,CC11CM33,AQOB01000012.1002.2519,CC11CM33SCR244bb7b5bc674bfd984bdf8a249714d7,Butyricicoccus pullicaecorum,580596,15
1686,CC11CM33,AY136666.1.1483,CC11CM33SCReeb8b1007e9548b9beb0a80bb855e8ef,Pseudoflavonifractor capillosus,106588,18
1687,CC11CM33,AY538163.1.1430,CC11CM33SCR23b82b40fb5b422aacc821fb5f66db5c,Acholeplasma brassicae,61635,18
1688,CC11CM33,AY730662.1.1484,CC11CM33SCRe7735de871a14f85903366ee5c498a78,Flavonifractor plautii,292800,12
1689,CC11CM33,AY879306.1.1517,CC11CM33SCR8290d681ffb24a9eb99fa3aa29b9bfd8,Abiotrophia defectiva,46125,207
1690,CC11CM33,AZJE01000017.49865.51385,CC11CM33SCRb31d5fe8475b4547bd178260e423ad52,Ruminococcus lactaris,1073376,1108
1691,CC11CM33,BX950851.282456.283998,CC11CM33SCR80ebc5c92f0243ddbffcc5645fe591e3,Pectobacterium atrosepticum,218491,8
1692,CC11CM33,CBXH010000051.31.1498,CC11CM33SCR57c0bc17a24e4227b2fcaa00b570e418,Bacteroides xylanisolvens,702444,4302
1693,CC11CM33,CDQQ01001406.306.1798,CC11CM33SCR97d5b663e6d5423d8af66d92e77a0c49,Bacteroides intestinalis,329854,1868
1694,CC11CM33,CDQT01002034.3875.5383,CC11CM33SCR28c6015fb0bf46bf90e8608e2310e2a1,Bacteroides thetaiotaomicron,818,632
1695,CC11CM33,CP006798.3431796.3433334,CC11CM33SCR4f8ba3afa2364efda3e71b4d77c20c46,Klebsiella pneumoniae,570,19
1696,CC11CM33,FJ471669.1.1428,CC11CM33SCRd6e8471b7d8a4c0ea920d4ca5c6a5866,Fusobacterium periodonticum,860,81
1697,CC11CM33,FR749932.1.1616,CC11CM33SCR4bb6140776ab426aa8c0d0b6c51e51a4,Anaerostipes hadrus,649756,813
1698,CC11CM33,GM884497.1.1501,CC11CM33SCRf22129b5d1e94855ba4fb6c88594cb29,Bacteroides denticanum,266833,882
1699,CC11CM33,GU561412.1.1445,CC11CM33SCR792d2e412d5945fdaea68fd1da819747,Veillonella atypica,39777,114
1700,CC11CM33,HM626177.1.1372,CC11CM33SCR8bc5bec034074ecfbeff430bea97669f,Blautia stercoris,871664,611
1701,CC11CM33,HQ457026.1.1378,CC11CM33SCRaa2fb49cb0e2479ca379391f129a78ac,Faecalibacterium prausnitzii,853,828
1702,CC11CM33,HW161114.148.1610,CC11CM33SCRc285fa079278473c83849fda7a0cae71,Phascolarctobacterium succinatutens,626939,548
1703,CC11CM33,JF514884.1.1259,CC11CM33SCR77e2717280034e5f855d52e0acb7d16d,Catabacter hongkongensis,270498,5
1704,CC11CM33,JN703378.1.1490,CC11CM33SCRffe1dff187d14d56a0182daf0e137d4e,Coprobacter fastidiosus,1099853,1006
1705,CC11CM33,JPJD01000056.3683.5194,CC11CM33SCR454e99090992447994ebe6b8962a7b39,Intestinimonas butyriciproducens,1297617,5
1706,CC11CM33,JQ346729.1.1360,CC11CM33SCR7d7ca8bf8d6148cc85e33bc8587dfa24,Victivallis vadensis,172900,1
1707,CC11CM33,JQ795796.1.1442,CC11CM33SCRcd459661319245dabf1a64daee00f870,Enterobacter asburiae,61645,82
1708,CC11CM33,JX965382.1.1531,CC11CM33SCR992b83b7430341aaae0532ed2aab8ebb,Desulfovibrio multispirans,32018,117
1709,CC11CM33,KF052121.1.1420,CC11CM33SCR10048bfe49724d77b4372200355847dd,Veillonella parvula,29466,40
1710,CC11CM33,KM360064.1.1408,CC11CM33SCRedbbc8ca4c97437c8e502dd3c74a96e7,Porphyromonas katsikii,1572876,690
1711,CC11CM33,NR_025352.1,CC11CM33SCRbb593ae7bb2f44cb883627cd648917ff,Clostridium akagii,91623,71
1712,CC11CM33,NR_025600.1,CC11CM33SCRf2a3c28ac415471fac577a14f8df3d2d,Sutterella stercoricanis,234908,5764
1713,CC11CM33,NR_026358.1,CC11CM33SCR462ac3b478c54a24adf6b626d4374647,Peptoniphilus harei,54005,2
1714,CC11CM33,NR_027592.1,CC11CM33SCRea984676d5104e3f80a5c5ec3935f14e,[Clostridium] spiroforme,29348,409
1715,CC11CM33,NR_029137.1,CC11CM33SCR87640ce160394fc986064b55f9f01675,Bifidobacterium saeculare,78257,126
1716,CC11CM33,NR_041313.1,CC11CM33SCRa2afcec46fad4d63aec84b3233f443ed,Bacteroides finegoldii,338188,779
1717,CC11CM33,NR_041340.1,CC11CM33SCR23094e7c22bc457bb538487300a50fa6,Oscillibacter valericigenes,351091,1140
1718,CC11CM33,NR_041446.1,CC11CM33SCR487356e10ce946e0a22f6ad074571887,Bacteroides barnesiae,376804,1197
1719,CC11CM33,NR_041508.1,CC11CM33SCR04c30e29667a415dbc40cb536e1d9703,Barnesiella viscericola,397865,1143
1720,CC11CM33,NR_041690.1,CC11CM33SCR38d5b1a8cc6c4cb880de7df544128e0f,Butyricimonas synergistica,544644,36
1721,CC11CM33,NR_074306.1,CC11CM33SCR931120104b114750abfc554c227eae1f,Acidaminococcus intestini RyC-MR95,568816,115
1722,CC11CM33,NR_074613.1,CC11CM33SCR8bb6cf56457c4379808dcccb4e61819b,[Eubacterium] eligens ATCC 27750,515620,134
1723,CC11CM33,NR_074634.1,CC11CM33SCRaf6b9fb0fa1c4623adb1f98a3df1e580,Agathobacter rectalis ATCC 33656,515619,26
1724,CC11CM33,NR_074902.1,CC11CM33SCR51502107a925439382f5137a6c12f638,Escherichia fergusonii ATCC 35469,585054,2559
1725,CC11CM33,NR_104687.1,CC11CM33SCRd2c1314c081e4180bfa63e7534063cae,Blautia hansenii DSM 20583,537007,398
1726,CC11CM33,NR_104846.1,CC11CM33SCR2508cdcdd9ae4344866153cdb46cf6ec,Gemmiger formicilis,745368,913
1727,CC11CM33,NR_104940.1,CC11CM33SCRc7a7ae16ef5d487299dba0d884b26a1d,Escherichia hermannii,565,6339
1728,CC11CM33,NR_112097.1,CC11CM33SCR3cab40b660ea432da3ee769aa9d49ab1,Pseudoramibacter alactolyticus ATCC 23263,887929,2
1729,CC11CM33,NR_112935.1,CC11CM33SCR1a3346d1ac544a7b91865119ce822a74,Bacteroides eggerthii,28111,2599
1730,CC11CM33,NR_112941.1,CC11CM33SCR7488e777e76141aaba5a18c9eea1d8f8,Bacteroides propionicifaciens,392838,1459
1731,CC11CM33,NR_113353.1,CC11CM33SCRf4f16d543d08447eb9881b2c2018ab6b,Bacteroides zoogleoformans,28119,1015
1732,CC11CM33,NR_114080.1,CC11CM33SCR79752c88ae904e62bdaeed078b532b08,Escherichia vulneris,566,1631
1733,CC11CM33,NR_119284.1,CC11CM33SCRaecb13e545b34bbb8ca9efdba6f6ad42,[Clostridium] thermosuccinogenes,84032,398
1734,CC11CM33,NR_133762.1,CC11CM33SCRb622bbde942d44c79747cb08b9afdb89,Hungatella effluvii,1096246,8
1735,CC11CM34,AB064919.1.1492,CC11CM34SCR02793080187d4e0db0c6ff8229a13102,Bacteroides coprophilus,387090,1919
1736,CC11CM34,AB200229.1.1461,CC11CM34SCR6f6284146137490c907c1197bd437ee2,Bacteroides pyogenes,310300,831
1737,CC11CM34,AB238598.1.1453,CC11CM34SCR44705de4794b4d7e9f8be7c4cd615c2a,Oscillibacter valericigenes,351091,143
1738,CC11CM34,AB490804.1.1482,CC11CM34SCR17630fc26c4648e18dcc2a958e80c0de,Alistipes indistinctus,742725,1642
1739,CC11CM34,AB513669.1.1300,CC11CM34SCRd207e395c46d48cf904a20b679412d5c,Streptococcus fryi,661498,311
1740,CC11CM34,AB547640.1.1475,CC11CM34SCRc57d95f2868d464cbcc668bd6e645a2a,Bacteroides faecis,674529,1025
1741,CC11CM34,AB574481.1.1484,CC11CM34SCR423517ac70874855a52638f6d7b2434f,Bacteroides stercorirosoris,871324,1160
1742,CC11CM34,AB599943.1.1412,CC11CM34SCR7a941e235b784eaa8128679369e4a831,Bacteroides acidifaciens,85831,3418
1743,CC11CM34,AB626629.1.1489,CC11CM34SCR620ba6ded65d4400ba51943185e5ee15,Bacteroides zoogleoformans,28119,918
1744,CC11CM34,AB639141.1.1524,CC11CM34SCR87f571b8e8684046b5bbe3a90d6ef0da,Veillonella criceti,103891,108
1745,CC11CM34,AB661433.1.1495,CC11CM34SCR8518164966bc48d3914769bba20b859a,Roseburia faecis,301302,130
1746,CC11CM34,ABEZ02000012.1768.3258,CC11CM34SCR1a706598d13a493294501078d28d3179,Intestinibacter bartlettii,445973,2
1747,CC11CM34,AE015928.2340709.2342191,CC11CM34SCR246312dbf8a348d9ad94944781a2c40e,Bacteroides thetaiotaomicron,816,1575
1748,CC11CM34,AF542230.1.1406,CC11CM34SCRbcaeac83399347d38c7a66691377704b,Peptoniphilus lacrimalis,33031,3
1749,CC11CM34,AFUV01000004.339540.341080,CC11CM34SCRa8216d6575f648da9100e14472c7bc60,Haemophilus pittmaniae,1035188,508
1750,CC11CM34,AGEL01000014.278829.280347,CC11CM34SCR7d9d25a290a845a1af2a961bc787d85f,Stomatobaculum longum,796942,82
1751,CC11CM34,AGZO01000001.452.1966,CC11CM34SCRaf766bb0fcac41bf941ce08997728b3d,Parabacteroides goldsteinii,999418,1513
1752,CC11CM34,AM055815.1.1411,CC11CM34SCR11f560c6e17541d196600bc35e80b7f4,Roseburia intestinalis,166486,506
1753,CC11CM34,AQOB01000012.1002.2519,CC11CM34SCR49df6550e84442f192053ed2f5cfdcef,Butyricicoccus pullicaecorum,580596,19
1754,CC11CM34,AUIP01000031.747.2154,CC11CM34SCR2a1b1333762e4547bfd638682c166e37,Streptococcus porci,1123315,419
1755,CC11CM34,AY879306.1.1517,CC11CM34SCRf7347e2a52b4489687f957db2f6d96a0,Abiotrophia defectiva,46125,120
1756,CC11CM34,BAKX01000017.3683.5195,CC11CM34SCRbbfc30f8abd14eb0852a0fe46a3b068f,Porphyromonas gingivicanis,1236526,128
1757,CC11CM34,CP002609.413067.414641,CC11CM34SCRb7f1cd5a408f4fa38d93bbaf6ec94760,Lactobacillus amylovorus,695562,6
1758,CC11CM34,CP003858.1787461.1789004,CC11CM34SCR94ff965bacc845e3b40b3afa0ff9bef0,Streptococcus intermedius,862966,1442
1759,CC11CM34,DQ003631.1.1486,CC11CM34SCRe139374a0659456fabef7c1724f5907a,Veillonella genomosp,29465,268
1760,CC11CM34,DQ486127.1.1428,CC11CM34SCR532f22201c214c5c87ece64375fb2b24,Fusobacterium necrophorum,859,528
1761,CC11CM34,DQ911243.1.1388,CC11CM34SCRd14461e0b31b4dce864635a796ba4e13,Anaerococcus murdochii,411577,6
1762,CC11CM34,EF060091.1.1426,CC11CM34SCRab7acc8ea6b74db18290382ee010caf5,Acidaminococcus fermentans,905,53
1763,CC11CM34,GU561412.1.1445,CC11CM34SCR4bb87f9b58ec4dee9e5a1a2d32209cb1,Veillonella atypica,39777,69
1764,CC11CM34,HM209776.1.1399,CC11CM34SCR18c0dc5bd0854a479b9b883f333a38f3,Citrobacter farmeri,67824,21
1765,CC11CM34,HQ428099.1.1438,CC11CM34SCR13406ad157c64bbf9c40c6d01115437e,Turicibacter sanguinis,154288,4
1766,CC11CM34,HQ457028.1.1424,CC11CM34SCR502deab2864a4b829f8cde156a5a60cf,Faecalibacterium prausnitzii,853,3346
1767,CC11CM34,JDTK01000044.1960.3409,CC11CM34SCR3161f3c074314c93993a7dc29ac08809,Bifidobacterium ruminantium,1410647,147
1768,CC11CM34,JF514886.1.1266,CC11CM34SCR84223a601f91402e8ca30cd388fce5d8,Catabacter hongkongensis,270498,9
1769,CC11CM34,JF824799.1.1423,CC11CM34SCR749fc08c7c9446be9ba8066ca8898d52,Alistipes timonensis,1033731,4682
1770,CC11CM34,JGZN01000001.37677.39185,CC11CM34SCR99cab8c901644516b8f6fc34fdf0d109,Bifidobacterium saguini,1437607,420
1771,CC11CM34,JN600325.1.1530,CC11CM34SCRee91eaa1110f43d58a64ca02faef9ecb,Pectobacterium aroidearum,1201031,20
1772,CC11CM34,JN657217.1.1499,CC11CM34SCR2c364a5b38674a21889353849bd84ed2,Enterobacter massiliensis,1095768,56
1773,CC11CM34,JN664111.1.1366,CC11CM34SCR90513f9ac85a433ea68c51b9a3e3cec6,Sutterella wadsworthensis,40545,1143
1774,CC11CM34,JQ346729.1.1360,CC11CM34SCR3376dfe538504e08b13a4e756c44976f,Victivallis vadensis,172900,3
1775,CC11CM34,JYFK01000107.53.1565,CC11CM34SCR57509088aa9d4e359c1431faac5d8023,Anaerostipes hadrus,649756,154
1776,CC11CM34,NG_041947.1,CC11CM34SCR5dd52d24232d49c6bbac555ee86bb8a0,[Clostridium] cellulolyticum,1521,501
1777,CC11CM34,NR_025525.1,CC11CM34SCR9d4a4a2dbad84e6d9869ba598c9a938e,Butyrivibrio hungatei,185008,36
1778,CC11CM34,NR_025670.1,CC11CM34SCR98d91584d16348ac8362f85502da057a,Pseudoflavonifractor capillosus ATCC 29799,411467,2
1779,CC11CM34,NR_028883.1,CC11CM34SCR90733454d4d94ae48c76b40b8a0846d3,Dorea longicatena,88431,295
1780,CC11CM34,NR_041364.1,CC11CM34SCR143fb50e674d4328b11a280742aa87b9,Prevotella stercorea DSM 18206,1002367,4666
1781,CC11CM34,NR_041497.1,CC11CM34SCR363320e94086448b9501839572d92c67,[Clostridium] sufflavum,396504,1428
1782,CC11CM34,NR_041642.1,CC11CM34SCR4a840c3d97bd40bdbed1f0cb7ea99503,Bacteroides graminisolvens,477666,5659
1783,CC11CM34,NR_042007.1,CC11CM34SCR39303fc7db3e46a0be0bc45364d289ff,Roseburia inulinivorans DSM 16841,622312,204
1784,CC11CM34,NR_042745.1,CC11CM34SCR0b08bb74a6024e7f9dc492ee694d24f6,Bacteroides massiliensis,204516,1336
1785,CC11CM34,NR_042959.1,CC11CM34SCR27b74fcdf55a461194166635fe225772,Acholeplasma morum,264637,3
1786,CC11CM34,NR_043550.1,CC11CM34SCRd2ab0856ca694a32ae12bc0f81226242,[Clostridium] saccharogumia,341225,7
1787,CC11CM34,NR_104846.1,CC11CM34SCRb3499f9c2a544e179785542d4dd24a3f,Gemmiger formicilis,745368,1192
1788,CC11CM34,NR_112894.1,CC11CM34SCRb128053d50094d7ea4e68585d84a8c79,Bacteroides fluxus YIT 12057,763034,2457
1789,CC11CM34,NR_113074.1,CC11CM34SCR5fdf9c59f3de4f4b9079b6268c46a0ab,Odoribacter laneus YIT 12061,742817,184
1790,CC11CM34,NR_113328.1,CC11CM34SCR6c332b6befd14f5899c4b832cff1c63f,Parasutterella secunda,626947,235
1791,CC11CM34,NR_114566.1,CC11CM34SCRb20279550f29441f9662d0cd072eb26f,Clostridium felsineum,36839,274
1792,CC11CM34,NR_118316.1,CC11CM34SCRae04270a468a4443956740e48b556c76,Coprobacter fastidiosus,1099853,1094
1793,CC11CM34,NR_133762.1,CC11CM34SCR02cefb3c2f0248eea51ed5462b64450c,Hungatella effluvii,1096246,12
1794,CC11CM35,AB366385.1.1567,CC11CM35SCRf3f74cfa6b1b49ebaa37ff245c6ee984,Lactobacillus sunkii,481719,7
1795,CC11CM35,AB370251.1.1484,CC11CM35SCRf2c3bf8e659d4173bc7fba0522a061a2,Barnesiella intestinihominis,487174,5432
1796,CC11CM35,AB547652.1.1488,CC11CM35SCR5d6faf06e64a438fa5843ca13d6d0a2b,Paraprevotella xylaniphila,454155,393
1797,CC11CM35,AB649276.1.1495,CC11CM35SCRda3b858a07c94afcbcb69847becf2173,[Clostridium] propionicum,1506577,237
1798,CC11CM35,AB679109.1.1520,CC11CM35SCR94205ed116674365b6dfd15e38eac6a5,Veillonella tobetsuensis,1110546,87
1799,CC11CM35,AB698912.1.1514,CC11CM35SCR1927ddfe5f684b35a8ba4a9427b1f0a3,Fusicatenibacter saccharivorans,1150298,4
1800,CC11CM35,AB793710.1.1451,CC11CM35SCR8c244029a6f5410fb725f14f40421df4,Anaerobacterium chartisolvens,1297424,116
1801,CC11CM35,AB971812.1.1488,CC11CM35SCR97715936d96846f3a781b9ff80bbc68d,Peptoniphilus lacrimalis,33031,9
1802,CC11CM35,ABEZ02000014.123.1613,CC11CM35SCRb774a679493b44d0b8245451aa4ae60c,Intestinibacter bartlettii,445973,1
1803,CC11CM35,ACIJ02000018.407302.408819,CC11CM35SCR063149ebe5294975a29bbbb8eb2075cd,Prevotella tannerae,626522,2712
1804,CC11CM35,AE017143.1604540.1606076,CC11CM35SCR0246b0d49081442abd450028deff15c8,Haemophilus ducreyi,233412,176
1805,CC11CM35,AEDS01000059.61.1570,CC11CM35SCR6eaf7129220e4a31afecac249c5751cb,Veillonella atypica,29465,30
1806,CC11CM35,AKCF01000001.907302.908821,CC11CM35SCR9b347e3ef5c24f11bc9b27d92311b4e0,Klebsiella oxytoca,570,213
1807,CC11CM35,AM940225.1.1531,CC11CM35SCR2348c62d82494885885f04c43200139a,Leuconostoc palmae,501487,9
1808,CC11CM35,AM941161.1.1399,CC11CM35SCRf713d6aa65594ab99686fc6d09e3d3da,Streptococcus porci,502567,780
1809,CC11CM35,AQOB01000015.415037.416554,CC11CM35SCR4df2e4ffe5f5482e8fa77b5767249e04,Butyricicoccus pullicaecorum,580596,249
1810,CC11CM35,ARCA01000059.1.1389,CC11CM35SCR77c110bf818d46098122b70f5b486494,Streptococcus caballi,1123298,200
1811,CC11CM35,AUAL01000024.32266.33768,CC11CM35SCR1bb34ad8905444cf80ca0fbfb5446f30,Acholeplasma axanthum,1278311,5
1812,CC11CM35,AY136666.1.1483,CC11CM35SCRc99fd4d3d0f34c038c09916eef844a66,Pseudoflavonifractor capillosus,106588,17
1813,CC11CM35,AY271254.1.1433,CC11CM35SCRbba49f3927f44efe81f258e89c7fe91b,Akkermansia muciniphila,239935,43
1814,CC11CM35,AY547271.1.1466,CC11CM35SCRae3287a5161e436f8fce3e667c589a05,Alistipes massiliensis,265312,590
1815,CC11CM35,AY574991.1.1453,CC11CM35SCRca0e3b4a22e246dfa5f547a641d878a7,Catabacter hongkongensis,270498,9
1816,CC11CM35,AY850121.1.1399,CC11CM35SCR7ca8dc911609411cb3adea96ee116094,Dialister propionicifaciens,308994,1744
1817,CC11CM35,FJ611794.1.1404,CC11CM35SCR00d63f9bf35849b3ab2c294b65b6035a,Ruminococcus faecis,592978,1272
1818,CC11CM35,GM884221.1.1505,CC11CM35SCR8773e1fed7284a0eb527247793f08167,Odoribacter denticanis,283169,150
1819,CC11CM35,GU086206.1.1483,CC11CM35SCRb2e974a791b5470d947b4ee07709b8e4,Flavonifractor plautii,292800,57
1820,CC11CM35,HQ457024.1.1469,CC11CM35SCRbcf7cf012c4841b691dc965a9333394a,Faecalibacterium prausnitzii,853,1979
1821,CC11CM35,HQ646364.1.1477,CC11CM35SCR8d7c701ed14044fdacf8355db0a3c5a4,Turicibacter sanguinis,154288,174
1822,CC11CM35,HW161114.148.1610,CC11CM35SCRec10be41e1414492bec9bbe9529a0779,Phascolarctobacterium succinatutens,626939,741
1823,CC11CM35,JDTR01000027.2385.3887,CC11CM35SCRef14d0afe1134e28a0a631ff69a2cef8,Bifidobacterium tsurumiense,1121112,850
1824,CC11CM35,JF750939.1.1409,CC11CM35SCR6275531d04984d07af7ab26b80917087,Oscillibacter ruminantium,1007096,60
1825,CC11CM35,JF824799.1.1423,CC11CM35SCRb84b040733e84f939e1f5144e4ebf8c2,Alistipes timonensis,1033731,1682
1826,CC11CM35,JNHP01000005.55.1565,CC11CM35SCR60c6d7c933f34acdb09e72db2ece712c,Parabacteroides distasonis,375288,1216
1827,CC11CM35,JQ346729.1.1360,CC11CM35SCRaadac1c4506d4891b6a0249a78c9416e,Victivallis vadensis,172900,1
1828,CC11CM35,KF574953.1.1444,CC11CM35SCRdf7aea65098e4fca8b25459bb81ca51f,Abiotrophia defectiva,46125,98
1829,CC11CM35,KJ765726.1.1440,CC11CM35SCR3d6dd617d59046f0b7eb1eee50555088,Streptococcus gallolyticus,315405,314
1830,CC11CM35,NG_041947.1,CC11CM35SCRb0b2a50790e043a8992c8d5e7a6db514,[Clostridium] cellulolyticum,1521,741
1831,CC11CM35,NR_025569.1,CC11CM35SCR00bbe49b24a844c187a3739cdca890cf,Escherichia albertii,208962,2701
1832,CC11CM35,NR_028933.1,CC11CM35SCRb96cb46b9a124c799bae6c8ca0832dc0,Fusobacterium equinum,134605,3358
1833,CC11CM35,NR_036969.1,CC11CM35SCR63dd59c5668b4ada9eb1964b12cd6398,Desulfovibrio cuneatus,159728,42
1834,CC11CM35,NR_074634.1,CC11CM35SCRcebb596a7be640f4b1a6d297e065a05a,Agathobacter rectalis ATCC 33656,515619,141
1835,CC11CM35,NR_102880.1,CC11CM35SCR30395583675340289ec19058365ad401,[Clostridium] sticklandii,1511,52
1836,CC11CM35,NR_102884.1,CC11CM35SCR3d21e9e302c14380b3b9ce13097dcf33,Ruminococcus champanellensis 18P13 = JCM 17042,213810,479
1837,CC11CM35,NR_104846.1,CC11CM35SCR1fa58c1092384883b507d14b73774c17,Gemmiger formicilis,745368,3102
1838,CC11CM35,NR_104940.1,CC11CM35SCR8ce4958f51d2472a8260959a9ef869ef,Escherichia hermannii,565,6691
1839,CC11CM35,NR_113328.1,CC11CM35SCRa3776b50359a4de6b08a623dc0e2d4a8,Parasutterella secunda,626947,2837
1840,CC11CM35,NR_114080.1,CC11CM35SCRf863df0eecab4211ae8e82f3aea79aa7,Escherichia vulneris,566,1721
1841,CC11CM35,NR_114789.1,CC11CM35SCR5afe90c18433444bbf92b5ae5929303a,[Clostridium] leptum,1535,2115
1842,CC11CM35,NR_116458.1,CC11CM35SCR27d9e1319c7849e4a5f264e6dcced33d,Clostridium arbusti SL206,545243,9
1843,CC11CM35,NR_118316.1,CC11CM35SCR196aa1eafe1c46348cc64ed97dd32c6a,Coprobacter fastidiosus,1099853,1622
1844,CC11CM35,NR_126195.1,CC11CM35SCR724e832b3790427c8c011353f9e5ed67,Butyricimonas paravirosa,1472417,269
1845,CC11CM35,NR_133689.1,CC11CM35SCR3f134145774a4df6a9c1d35705e20279,Aestuariispira insulae,1461337,23
1846,CC11CM35,NR_133762.1,CC11CM35SCReab90136620b4f9ead3ff214fc3316b0,Hungatella effluvii,1096246,11
1847,CC11CM35,NR_133982.1,CC11CM35SCR1ec69530121c44888b71111d8ebb84c1,Bifidobacterium faecale,1454229,298
1848,CC11CM36,AB253731.1.1463,CC11CM36SCRc96fe77d6a43402db8a277b98567cdca,Bacteroides salanitronis,376805,1137
1849,CC11CM36,AB510702.1.1486,CC11CM36SCR92fa93d2424543aab3cac56cb3ea2414,Bacteroides helcogenes,290053,4818
1850,CC11CM36,AB547640.1.1475,CC11CM36SCR1c3a4ee8188d402ca1ce820b3e9c576e,Bacteroides faecis,674529,781
1851,CC11CM36,AB547647.1.1481,CC11CM36SCR1669c94365304103b91a01187fb1a7f7,Barnesiella intestinihominis,487174,1287
1852,CC11CM36,AB547651.1.1480,CC11CM36SCR151788d404a84e939e6ad7569c4f8912,Paraprevotella clara,454154,129
